,YYYY,State,COUNTY,FIPS_State,FIPS_County,FIPS_Combined,SubstanceName,DrugReports,TotalDrugReportsCounty,TotalDrugReportsState
4008,2017,PA,LEBANON,42,75,42075,Tramadol,11,1538,68751
4009,2017,PA,LEBANON,42,75,42075,U-47700,4,1538,68751
4010,2017,PA,HUNTINGDON,42,61,42061,Oxycodone,1,201,68751
4011,2017,PA,LACKAWANNA,42,69,42069,Acetyl fentanyl,6,1103,68751
4012,2017,PA,LACKAWANNA,42,69,42069,Fentanyl,124,1103,68751
4013,2017,PA,LACKAWANNA,42,69,42069,Furanyl fentanyl,3,1103,68751
4014,2017,PA,LANCASTER,42,71,42071,Carfentanil,3,2625,68751
4015,2017,PA,LEBANON,42,75,42075,Acetyl fentanyl,3,1538,68751
4016,2017,PA,LEBANON,42,75,42075,Fentanyl,133,1538,68751
4017,2017,PA,LEBANON,42,75,42075,Fluoroisobutyryl fentanyl,1,1538,68751
4018,2017,PA,LEBANON,42,75,42075,Oxycodone,49,1538,68751
4019,2017,PA,LEBANON,42,75,42075,Oxymorphone,2,1538,68751
4020,2017,PA,LEHIGH,42,77,42077,4-Fluoroisobutyryl fentanyl,1,693,68751
4021,2017,PA,LUZERNE,42,79,42079,ANPP,2,2977,68751
4022,2017,PA,LUZERNE,42,79,42079,Carfentanil,9,2977,68751
4023,2017,PA,LUZERNE,42,79,42079,Fentanyl,355,2977,68751
4024,2017,PA,LUZERNE,42,79,42079,Fluoroisobutyryl fentanyl,5,2977,68751
4025,2017,PA,LUZERNE,42,79,42079,Heroin,467,2977,68751
4026,2017,PA,LUZERNE,42,79,42079,Methoxyacetyl fentanyl,1,2977,68751
4027,2017,PA,LUZERNE,42,79,42079,Oxycodone,37,2977,68751
4028,2017,PA,LUZERNE,42,79,42079,Tramadol,25,2977,68751
4029,2017,PA,LYCOMING,42,81,42081,Heroin,145,607,68751
4030,2017,PA,LYCOMING,42,81,42081,U-47700,2,607,68751
4031,2017,PA,ELK,42,47,42047,Heroin,39,86,68751
4032,2017,PA,ERIE,42,49,42049,Carfentanil,5,1363,68751
4033,2017,PA,ERIE,42,49,42049,Fentanyl,112,1363,68751
4034,2017,PA,ERIE,42,49,42049,U-47700,1,1363,68751
4035,2017,PA,FAYETTE,42,51,42051,Fentanyl,67,714,68751
4036,2017,PA,FAYETTE,42,51,42051,Tramadol,2,714,68751
4037,2017,PA,FAYETTE,42,51,42051,U-47700,8,714,68751
4038,2017,PA,FOREST,42,53,42053,Fentanyl,3,29,68751
4039,2017,PA,FRANKLIN,42,55,42055,Fentanyl,43,316,68751
4040,2017,PA,FRANKLIN,42,55,42055,Morphine,10,316,68751
4041,2017,PA,FULTON,42,57,42057,Fentanyl,3,16,68751
4042,2017,PA,HUNTINGDON,42,61,42061,Hydrocodone,1,201,68751
4043,2017,PA,HUNTINGDON,42,61,42061,Tramadol,4,201,68751
4044,2017,PA,INDIANA,42,63,42063,3-Methylfentanyl,6,172,68751
4045,2017,PA,INDIANA,42,63,42063,Buprenorphine,2,172,68751
4046,2017,PA,INDIANA,42,63,42063,Carfentanil,1,172,68751
4047,2017,PA,INDIANA,42,63,42063,U-47700,2,172,68751
4048,2017,PA,HUNTINGDON,42,61,42061,Buprenorphine,18,201,68751
4049,2017,PA,INDIANA,42,63,42063,4-Fluoroisobutyryl fentanyl,2,172,68751
4050,2017,PA,INDIANA,42,63,42063,Heroin,21,172,68751
4051,2017,PA,JEFFERSON,42,65,42065,U-47700,2,97,68751
4052,2017,PA,JUNIATA,42,67,42067,Acetyl fentanyl,3,85,68751
4053,2017,PA,JUNIATA,42,67,42067,Fentanyl,6,85,68751
4054,2017,PA,LANCASTER,42,71,42071,Acetyl fentanyl,1,2625,68751
4055,2017,PA,LANCASTER,42,71,42071,ANPP,2,2625,68751
4056,2017,PA,LANCASTER,42,71,42071,Fentanyl,273,2625,68751
4057,2017,PA,LANCASTER,42,71,42071,Hydromorphone,1,2625,68751
4058,2017,PA,LANCASTER,42,71,42071,Morphine,10,2625,68751
4059,2017,PA,LANCASTER,42,71,42071,Tramadol,28,2625,68751
4060,2017,PA,LAWRENCE,42,73,42073,Morphine,2,231,68751
4061,2017,PA,LEBANON,42,75,42075,Codeine,5,1538,68751
4062,2017,PA,LEBANON,42,75,42075,Furanyl fentanyl,10,1538,68751
4063,2017,PA,LEHIGH,42,77,42077,Fluoroisobutyryl fentanyl,1,693,68751
4064,2017,PA,LEHIGH,42,77,42077,Hydrocodone,1,693,68751
4065,2017,PA,JEFFERSON,42,65,42065,Buprenorphine,4,97,68751
4066,2017,PA,JEFFERSON,42,65,42065,Hydrocodone,3,97,68751
4067,2017,PA,LANCASTER,42,71,42071,3-Methylfentanyl,2,2625,68751
4068,2017,PA,LANCASTER,42,71,42071,Cyclopropyl fentanyl,1,2625,68751
4069,2017,PA,LANCASTER,42,71,42071,Hydrocodone,11,2625,68751
4070,2017,PA,LANCASTER,42,71,42071,Pethidine,1,2625,68751
4071,2017,PA,LAWRENCE,42,73,42073,Oxycodone,13,231,68751
4072,2017,PA,LAWRENCE,42,73,42073,Oxymorphone,6,231,68751
4073,2017,PA,LEHIGH,42,77,42077,Acetyl fentanyl,3,693,68751
4074,2017,PA,LEHIGH,42,77,42077,Oxycodone,15,693,68751
4075,2017,PA,LEHIGH,42,77,42077,Tramadol,9,693,68751
4076,2017,PA,MERCER,42,85,42085,Butyryl fentanyl,2,369,68751
4077,2017,PA,MERCER,42,85,42085,Tramadol,3,369,68751
4078,2017,PA,FAYETTE,42,51,42051,Cyclopropyl fentanyl,2,714,68751
4079,2017,PA,FAYETTE,42,51,42051,Furanyl fentanyl,13,714,68751
4080,2017,PA,FRANKLIN,42,55,42055,Furanyl fentanyl,12,316,68751
4081,2017,PA,GREENE,42,59,42059,Codeine,1,172,68751
4082,2017,PA,INDIANA,42,63,42063,Furanyl fentanyl,2,172,68751
4083,2017,PA,INDIANA,42,63,42063,Oxycodone,3,172,68751
4084,2017,PA,JEFFERSON,42,65,42065,Furanyl fentanyl,8,97,68751
4085,2017,PA,JUNIATA,42,67,42067,Buprenorphine,3,85,68751
4086,2017,PA,LUZERNE,42,79,42079,Acetyl fentanyl,13,2977,68751
4087,2017,PA,LUZERNE,42,79,42079,U-47700,10,2977,68751
4088,2017,PA,LYCOMING,42,81,42081,Carfentanil,16,607,68751
4089,2017,PA,MCKEAN,42,83,42083,Morphine,2,169,68751
4090,2017,PA,MERCER,42,85,42085,Buprenorphine,2,369,68751
4091,2017,PA,MERCER,42,85,42085,Furanyl fentanyl,2,369,68751
4092,2017,PA,MIFFLIN,42,87,42087,Furanyl fentanyl,2,201,68751
4093,2017,PA,MONROE,42,89,42089,Fentanyl,41,647,68751
4094,2017,PA,MONROE,42,89,42089,Heroin,171,647,68751
4095,2017,PA,MONTGOMERY,42,91,42091,Fentanyl,20,162,68751
4096,2017,PA,MONTGOMERY,42,91,42091,Heroin,26,162,68751
4097,2017,PA,NORTHUMBERLAND,42,97,42097,Buprenorphine,2,258,68751
4098,2017,PA,PERRY,42,99,42099,Tramadol,1,201,68751
4099,2017,PA,PHILADELPHIA,42,101,42101,Acetyl fentanyl,116,19614,68751
4100,2017,PA,PHILADELPHIA,42,101,42101,Butyryl fentanyl,2,19614,68751
4101,2017,PA,PHILADELPHIA,42,101,42101,Oxycodone,684,19614,68751
4102,2017,PA,PIKE,42,103,42103,Buprenorphine,1,102,68751
4103,2017,PA,NORTHAMPTON,42,95,42095,Furanyl fentanyl,1,388,68751
4104,2017,PA,NORTHUMBERLAND,42,97,42097,ANPP,1,258,68751
4105,2017,PA,PHILADELPHIA,42,101,42101,Furanyl fentanyl,38,19614,68751
4106,2017,PA,PIKE,42,103,42103,Heroin,17,102,68751
4107,2017,PA,PIKE,42,103,42103,Oxycodone,2,102,68751
4108,2017,PA,LANCASTER,42,71,42071,Furanyl fentanyl,22,2625,68751
4109,2017,PA,LAWRENCE,42,73,42073,Methadone,1,231,68751
4110,2017,PA,LAWRENCE,42,73,42073,U-47700,2,231,68751
4111,2017,PA,LEBANON,42,75,42075,Hydromorphone,1,1538,68751
4112,2017,PA,LEHIGH,42,77,42077,Fentanyl,28,693,68751
4113,2017,PA,LEHIGH,42,77,42077,Heroin,143,693,68751
4114,2017,PA,LUZERNE,42,79,42079,3-Methylfentanyl,1,2977,68751
4115,2017,PA,LUZERNE,42,79,42079,4-Fluoroisobutyryl fentanyl,4,2977,68751
4116,2017,PA,LUZERNE,42,79,42079,Buprenorphine,52,2977,68751
4117,2017,PA,LUZERNE,42,79,42079,Morphine,5,2977,68751
4118,2017,PA,LYCOMING,42,81,42081,3-Methylfentanyl,3,607,68751
4119,2017,PA,LYCOMING,42,81,42081,4-Fluoroisobutyryl fentanyl,1,607,68751
4120,2017,PA,LYCOMING,42,81,42081,Buprenorphine,4,607,68751
4121,2017,PA,MERCER,42,85,42085,Fluoroisobutyryl fentanyl,3,369,68751
4122,2017,PA,MERCER,42,85,42085,Oxycodone,5,369,68751
4123,2017,PA,MIFFLIN,42,87,42087,Hydromorphone,2,201,68751
4124,2017,PA,MONROE,42,89,42089,4-Fluoroisobutyryl fentanyl,3,647,68751
4125,2017,PA,MONROE,42,89,42089,Buprenorphine,10,647,68751
4126,2017,PA,MONTOUR,42,93,42093,Fentanyl,4,69,68751
4127,2017,PA,MONTOUR,42,93,42093,Heroin,3,69,68751
4128,2017,PA,MONTOUR,42,93,42093,Tramadol,1,69,68751
4129,2017,PA,MERCER,42,85,42085,Hydrocodone,3,369,68751
4130,2017,PA,MERCER,42,85,42085,Morphine,1,369,68751
4131,2017,PA,MIFFLIN,42,87,42087,Carfentanil,6,201,68751
4132,2017,PA,MIFFLIN,42,87,42087,Hydrocodone,2,201,68751
4133,2017,PA,MONROE,42,89,42089,Oxycodone,10,647,68751
4134,2017,PA,MONTGOMERY,42,91,42091,Oxycodone,2,162,68751
4135,2017,PA,NORTHAMPTON,42,95,42095,Methadone,2,388,68751
4136,2017,PA,NORTHUMBERLAND,42,97,42097,3-Methylfentanyl,1,258,68751
4137,2017,PA,PHILADELPHIA,42,101,42101,Carfentanil,8,19614,68751
4138,2017,PA,PHILADELPHIA,42,101,42101,Methadone,25,19614,68751
4139,2017,PA,SCHUYLKILL,42,107,42107,3-Methylfentanyl,4,1209,68751
4140,2017,PA,SCHUYLKILL,42,107,42107,ANPP,1,1209,68751
4141,2017,PA,SCHUYLKILL,42,107,42107,Hydrocodone,10,1209,68751
4142,2017,PA,SCHUYLKILL,42,107,42107,Tramadol,27,1209,68751
4143,2017,PA,LYCOMING,42,81,42081,Fentanyl,81,607,68751
4144,2017,PA,LYCOMING,42,81,42081,Furanyl fentanyl,3,607,68751
4145,2017,PA,MIFFLIN,42,87,42087,Acetyl fentanyl,3,201,68751
4146,2017,PA,MIFFLIN,42,87,42087,Fentanyl,17,201,68751
4147,2017,PA,MIFFLIN,42,87,42087,Morphine,2,201,68751
4148,2017,PA,MONTGOMERY,42,91,42091,3-Methylfentanyl,1,162,68751
4149,2017,PA,NORTHAMPTON,42,95,42095,Heroin,68,388,68751
4150,2017,PA,PERRY,42,99,42099,Heroin,20,201,68751
4151,2017,PA,PHILADELPHIA,42,101,42101,Methorphan,2,19614,68751
4152,2017,PA,PHILADELPHIA,42,101,42101,U-47700,52,19614,68751
4153,2017,PA,JEFFERSON,42,65,42065,4-Fluoroisobutyryl fentanyl,4,97,68751
4154,2017,PA,JEFFERSON,42,65,42065,Heroin,11,97,68751
4155,2017,PA,JUNIATA,42,67,42067,Fluoroisobutyryl fentanyl,1,85,68751
4156,2017,PA,LACKAWANNA,42,69,42069,Heroin,310,1103,68751
4157,2017,PA,LANCASTER,42,71,42071,4-Fluoroisobutyryl fentanyl,13,2625,68751
4158,2017,PA,LANCASTER,42,71,42071,Codeine,2,2625,68751
4159,2017,PA,LANCASTER,42,71,42071,Fluoroisobutyryl fentanyl,2,2625,68751
4160,2017,PA,LANCASTER,42,71,42071,Heroin,609,2625,68751
4161,2017,PA,LANCASTER,42,71,42071,Propoxyphene,1,2625,68751
4162,2017,PA,LAWRENCE,42,73,42073,Fentanyl,32,231,68751
4163,2017,PA,LAWRENCE,42,73,42073,Furanyl fentanyl,1,231,68751
4164,2017,PA,LEBANON,42,75,42075,Acryl fentanyl,1,1538,68751
4165,2017,PA,LEBANON,42,75,42075,Buprenorphine,44,1538,68751
4166,2017,PA,LEBANON,42,75,42075,Butyryl fentanyl,2,1538,68751
4167,2017,PA,LEBANON,42,75,42075,Morphine,15,1538,68751
4168,2017,PA,LUZERNE,42,79,42079,Furanyl fentanyl,17,2977,68751
4169,2017,PA,LYCOMING,42,81,42081,Oxycodone,9,607,68751
4170,2017,PA,MCKEAN,42,83,42083,Buprenorphine,7,169,68751
4171,2017,PA,MCKEAN,42,83,42083,Tramadol,1,169,68751
4172,2017,PA,MERCER,42,85,42085,Methadone,1,369,68751
4173,2017,PA,MIFFLIN,42,87,42087,Oxycodone,3,201,68751
4174,2017,PA,MIFFLIN,42,87,42087,Oxymorphone,1,201,68751
4175,2017,PA,POTTER,42,105,42105,Buprenorphine,3,98,68751
4176,2017,PA,SCHUYLKILL,42,107,42107,Buprenorphine,41,1209,68751
4177,2017,PA,SCHUYLKILL,42,107,42107,Codeine,2,1209,68751
4178,2017,PA,SOMERSET,42,111,42111,Oxycodone,4,214,68751
4179,2017,PA,SUSQUEHANNA,42,115,42115,Hydrocodone,3,249,68751
4180,2017,PA,WASHINGTON,42,125,42125,Carfentanil,3,789,68751
4181,2017,PA,WASHINGTON,42,125,42125,Heroin,152,789,68751
4182,2017,PA,WASHINGTON,42,125,42125,Methoxyacetyl fentanyl,10,789,68751
4183,2017,PA,WAYNE,42,127,42127,Buprenorphine,3,43,68751
4184,2017,PA,WESTMORELAND,42,129,42129,3-Methylfentanyl,1,852,68751
4185,2017,PA,WESTMORELAND,42,129,42129,Fentanyl,134,852,68751
4186,2017,PA,WESTMORELAND,42,129,42129,Hydrocodone,5,852,68751
4187,2017,PA,WESTMORELAND,42,129,42129,Tramadol,2,852,68751
4188,2017,PA,NORTHAMPTON,42,95,42095,Buprenorphine,3,388,68751
4189,2017,PA,NORTHUMBERLAND,42,97,42097,Oxycodone,11,258,68751
4190,2017,PA,PHILADELPHIA,42,101,42101,3-Methylfentanyl,31,19614,68751
4191,2017,PA,PHILADELPHIA,42,101,42101,Acryl fentanyl,22,19614,68751
4192,2017,PA,PHILADELPHIA,42,101,42101,Buprenorphine,215,19614,68751
4193,2017,PA,PHILADELPHIA,42,101,42101,Codeine,96,19614,68751
4194,2017,PA,PHILADELPHIA,42,101,42101,Cyclopropyl fentanyl,18,19614,68751
4195,2017,PA,PHILADELPHIA,42,101,42101,Hydrocodone,24,19614,68751
4196,2017,PA,PIKE,42,103,42103,Tramadol,1,102,68751
4197,2017,PA,POTTER,42,105,42105,Fentanyl,8,98,68751
4198,2017,PA,POTTER,42,105,42105,Heroin,5,98,68751
4199,2017,PA,WYOMING,42,131,42131,U-47700,1,114,68751
4200,2017,PA,YORK,42,133,42133,4-Fluoroisobutyryl fentanyl,10,4012,68751
4201,2017,PA,SOMERSET,42,111,42111,Heroin,37,214,68751
4202,2017,PA,SOMERSET,42,111,42111,U-47700,1,214,68751
4203,2017,PA,SULLIVAN,42,113,42113,Hydrocodone,1,9,68751
4204,2017,PA,SUSQUEHANNA,42,115,42115,Furanyl fentanyl,3,249,68751
4205,2017,PA,SUSQUEHANNA,42,115,42115,Oxycodone,1,249,68751
4206,2017,PA,WASHINGTON,42,125,42125,Methorphan,1,789,68751
4207,2017,PA,WASHINGTON,42,125,42125,U-47700,8,789,68751
4208,2017,PA,WAYNE,42,127,42127,Morphine,2,43,68751
4209,2017,PA,WESTMORELAND,42,129,42129,Buprenorphine,17,852,68751
4210,2017,PA,WESTMORELAND,42,129,42129,Furanyl fentanyl,7,852,68751
4211,2017,PA,WYOMING,42,131,42131,Fluoroisobutyryl fentanyl,1,114,68751
4212,2017,PA,WYOMING,42,131,42131,Oxycodone,1,114,68751
4213,2017,PA,YORK,42,133,42133,Hydromorphone,2,4012,68751
4214,2017,PA,YORK,42,133,42133,Tetrahydrofuran fentanyl,1,4012,68751
4215,2017,PA,SNYDER,42,109,42109,Fentanyl,22,208,68751
4216,2017,PA,SNYDER,42,109,42109,Furanyl fentanyl,1,208,68751
4217,2017,PA,TIOGA,42,117,42117,Fentanyl,5,101,68751
4218,2017,PA,TIOGA,42,117,42117,Hydrocodone,1,101,68751
4219,2017,PA,UNION,42,119,42119,Furanyl fentanyl,1,148,68751
4220,2017,PA,VENANGO,42,121,42121,4-Fluoroisobutyryl fentanyl,1,399,68751
4221,2017,PA,VENANGO,42,121,42121,Buprenorphine,17,399,68751
4222,2017,PA,VENANGO,42,121,42121,Codeine,1,399,68751
4223,2017,PA,VENANGO,42,121,42121,Hydrocodone,4,399,68751
4224,2017,PA,VENANGO,42,121,42121,Tramadol,1,399,68751
4225,2017,PA,WASHINGTON,42,125,42125,4-Fluoroisobutyryl fentanyl,3,789,68751
4226,2017,PA,WASHINGTON,42,125,42125,Buprenorphine,17,789,68751
4227,2017,PA,WASHINGTON,42,125,42125,Morphine,1,789,68751
4228,2017,PA,WAYNE,42,127,42127,Fentanyl,2,43,68751
4229,2017,PA,WAYNE,42,127,42127,Heroin,8,43,68751
4230,2017,PA,WESTMORELAND,42,129,42129,Butyryl fentanyl,8,852,68751
4231,2017,PA,YORK,42,133,42133,Cyclopropyl fentanyl,1,4012,68751
4232,2017,PA,YORK,42,133,42133,Fentanyl,309,4012,68751
4233,2017,PA,YORK,42,133,42133,Heroin,599,4012,68751
4234,2017,PA,YORK,42,133,42133,U-47700,2,4012,68751
4235,2017,PA,MONROE,42,89,42089,Furanyl fentanyl,2,647,68751
4236,2017,PA,MONTGOMERY,42,91,42091,Methadone,1,162,68751
4237,2017,PA,NORTHAMPTON,42,95,42095,Tramadol,2,388,68751
4238,2017,PA,PERRY,42,99,42099,Fentanyl,10,201,68751
4239,2017,PA,PHILADELPHIA,42,101,42101,Oxymorphone,2,19614,68751
4240,2017,PA,POTTER,42,105,42105,Butyryl fentanyl,1,98,68751
4241,2017,PA,POTTER,42,105,42105,Oxycodone,3,98,68751
4242,2017,PA,SCHUYLKILL,42,107,42107,Fentanyl,102,1209,68751
4243,2017,PA,SCHUYLKILL,42,107,42107,Hydromorphone,1,1209,68751
4244,2017,PA,SNYDER,42,109,42109,Acetyl fentanyl,1,208,68751
4245,2017,PA,SOMERSET,42,111,42111,Buprenorphine,10,214,68751
4246,2017,PA,SOMERSET,42,111,42111,Butyryl fentanyl,2,214,68751
4247,2017,PA,SCHUYLKILL,42,107,42107,Butyryl fentanyl,1,1209,68751
4248,2017,PA,SNYDER,42,109,42109,Hydrocodone,2,208,68751
4249,2017,PA,SNYDER,42,109,42109,Methoxyacetyl fentanyl,2,208,68751
4250,2017,PA,SOMERSET,42,111,42111,Acryl fentanyl,1,214,68751
4251,2017,PA,UNION,42,119,42119,Tramadol,3,148,68751
4252,2017,PA,WAYNE,42,127,42127,Oxycodone,3,43,68751
4253,2017,PA,WYOMING,42,131,42131,Buprenorphine,1,114,68751
4254,2017,PA,YORK,42,133,42133,Acetyl fentanyl,12,4012,68751
4255,2017,PA,YORK,42,133,42133,Methoxyacetyl fentanyl,1,4012,68751
4256,2017,PA,YORK,42,133,42133,Oxymorphone,5,4012,68751
4257,2017,PA,YORK,42,133,42133,Tramadol,22,4012,68751
4258,2017,PA,SCHUYLKILL,42,107,42107,Oxycodone,33,1209,68751
4259,2017,PA,SCHUYLKILL,42,107,42107,Oxymorphone,2,1209,68751
4260,2017,PA,SNYDER,42,109,42109,Oxycodone,5,208,68751
4261,2017,PA,SOMERSET,42,111,42111,Furanyl fentanyl,1,214,68751
4262,2017,PA,SUSQUEHANNA,42,115,42115,Heroin,84,249,68751
4263,2017,PA,VENANGO,42,121,42121,Oxycodone,10,399,68751
4264,2017,PA,WESTMORELAND,42,129,42129,4-Fluoroisobutyryl fentanyl,9,852,68751
4265,2017,PA,WESTMORELAND,42,129,42129,Codeine,2,852,68751
4266,2017,PA,WESTMORELAND,42,129,42129,Heroin,158,852,68751
4267,2017,PA,WYOMING,42,131,42131,Fentanyl,4,114,68751
4268,2017,PA,YORK,42,133,42133,Hydrocodone,15,4012,68751
4269,2017,PA,YORK,42,133,42133,Oxycodone,73,4012,68751
4270,2017,PA,LUZERNE,42,79,42079,U-48800,2,2977,68751
4271,2017,PA,LYCOMING,42,81,42081,Hydrocodone,5,607,68751
4272,2017,PA,LYCOMING,42,81,42081,Tramadol,10,607,68751
4273,2017,PA,MCKEAN,42,83,42083,Heroin,6,169,68751
4274,2017,PA,MCKEAN,42,83,42083,Hydrocodone,1,169,68751
4275,2017,PA,MCKEAN,42,83,42083,Oxycodone,2,169,68751
4276,2017,PA,MERCER,42,85,42085,Heroin,50,369,68751
4277,2017,PA,MIFFLIN,42,87,42087,Buprenorphine,13,201,68751
4278,2017,PA,MONROE,42,89,42089,Fluoroisobutyryl fentanyl,1,647,68751
4279,2017,PA,MONTGOMERY,42,91,42091,Buprenorphine,3,162,68751
4280,2017,PA,MONTOUR,42,93,42093,Buprenorphine,2,69,68751
4281,2017,PA,NORTHAMPTON,42,95,42095,Fluoroisobutyryl fentanyl,1,388,68751
4282,2017,PA,NORTHAMPTON,42,95,42095,Oxycodone,5,388,68751
4283,2017,PA,NORTHUMBERLAND,42,97,42097,Cyclopropyl fentanyl,1,258,68751
4284,2017,PA,NORTHUMBERLAND,42,97,42097,Fentanyl,22,258,68751
4285,2017,PA,PERRY,42,99,42099,Oxycodone,4,201,68751
4286,2017,PA,PHILADELPHIA,42,101,42101,ANPP,3,19614,68751
4287,2017,PA,PHILADELPHIA,42,101,42101,Fentanyl,2938,19614,68751
4288,2017,PA,PHILADELPHIA,42,101,42101,Hydromorphone,1,19614,68751
4289,2017,PA,PHILADELPHIA,42,101,42101,Morphine,97,19614,68751
4290,2017,PA,PHILADELPHIA,42,101,42101,Tramadol,117,19614,68751
4291,2017,PA,PIKE,42,103,42103,Acetyl fentanyl,4,102,68751
4292,2017,PA,LEBANON,42,75,42075,Carfentanil,1,1538,68751
4293,2017,PA,LEHIGH,42,77,42077,Buprenorphine,7,693,68751
4294,2017,PA,LUZERNE,42,79,42079,Cyclopropyl fentanyl,5,2977,68751
4295,2017,PA,LUZERNE,42,79,42079,Hydrocodone,9,2977,68751
4296,2017,PA,LUZERNE,42,79,42079,Methadone,2,2977,68751
4297,2017,PA,LYCOMING,42,81,42081,p-Fluorobutyryl fentanyl,2,607,68751
4298,2017,PA,MERCER,42,85,42085,Cyclopropyl fentanyl,1,369,68751
4299,2017,PA,MERCER,42,85,42085,Fentanyl,18,369,68751
4300,2017,PA,MIFFLIN,42,87,42087,Heroin,17,201,68751
4301,2017,PA,MONROE,42,89,42089,Tramadol,6,647,68751
4302,2017,PA,MONTOUR,42,93,42093,Codeine,1,69,68751
4303,2017,PA,NORTHAMPTON,42,95,42095,Fentanyl,18,388,68751
4304,2017,PA,NORTHUMBERLAND,42,97,42097,Heroin,47,258,68751
4305,2017,PA,PERRY,42,99,42099,Buprenorphine,9,201,68751
4306,2017,PA,PERRY,42,99,42099,Morphine,2,201,68751
4307,2017,PA,PHILADELPHIA,42,101,42101,Heroin,4664,19614,68751
4308,2017,PA,PHILADELPHIA,42,101,42101,Metazocine,1,19614,68751
4309,2017,PA,SUSQUEHANNA,42,115,42115,Fentanyl,37,249,68751
4310,2017,PA,SUSQUEHANNA,42,115,42115,U-47700,1,249,68751
4311,2017,PA,TIOGA,42,117,42117,Buprenorphine,1,101,68751
4312,2017,PA,TIOGA,42,117,42117,Carfentanil,1,101,68751
4313,2017,PA,VENANGO,42,121,42121,Fentanyl,12,399,68751
4314,2017,PA,VENANGO,42,121,42121,U-47700,3,399,68751
4315,2017,PA,WARREN,42,123,42123,Heroin,2,38,68751
4316,2017,PA,WASHINGTON,42,125,42125,Fentanyl,146,789,68751
4317,2017,PA,WASHINGTON,42,125,42125,Hydrocodone,3,789,68751
4318,2017,PA,WASHINGTON,42,125,42125,Methadone,1,789,68751
4319,2017,PA,WASHINGTON,42,125,42125,Tramadol,9,789,68751
4320,2017,PA,WESTMORELAND,42,129,42129,Acetyl fentanyl,1,852,68751
4321,2017,PA,WESTMORELAND,42,129,42129,Carfentanil,8,852,68751
4322,2017,PA,WESTMORELAND,42,129,42129,Morphine,4,852,68751
4323,2017,PA,YORK,42,133,42133,Acryl fentanyl,10,4012,68751
4324,2017,PA,YORK,42,133,42133,Buprenorphine,47,4012,68751
4325,2017,PA,YORK,42,133,42133,Carfentanil,4,4012,68751
4326,2017,PA,YORK,42,133,42133,Morphine,16,4012,68751
4327,2017,PA,PIKE,42,103,42103,Fentanyl,8,102,68751
4328,2017,PA,POTTER,42,105,42105,Methadone,1,98,68751
4329,2017,PA,SCHUYLKILL,42,107,42107,Heroin,181,1209,68751
4330,2017,PA,SCHUYLKILL,42,107,42107,Methadone,2,1209,68751
4331,2017,PA,SNYDER,42,109,42109,Heroin,33,208,68751
4332,2017,PA,SOMERSET,42,111,42111,Fentanyl,29,214,68751
4333,2017,PA,SUSQUEHANNA,42,115,42115,Codeine,1,249,68751
4334,2017,PA,TIOGA,42,117,42117,Heroin,7,101,68751
4335,2017,PA,TIOGA,42,117,42117,Oxycodone,2,101,68751
4336,2017,PA,UNION,42,119,42119,Heroin,9,148,68751
4337,2017,PA,VENANGO,42,121,42121,Heroin,26,399,68751
4338,2017,PA,VENANGO,42,121,42121,Methadone,2,399,68751
4339,2017,PA,WARREN,42,123,42123,U-47700,4,38,68751
4340,2017,PA,WASHINGTON,42,125,42125,Acryl fentanyl,1,789,68751
4341,2017,PA,WASHINGTON,42,125,42125,Butyryl fentanyl,17,789,68751
4342,2017,PA,WASHINGTON,42,125,42125,Oxycodone,8,789,68751
4343,2017,PA,WESTMORELAND,42,129,42129,Oxycodone,10,852,68751
4344,2017,PA,WESTMORELAND,42,129,42129,Oxymorphone,1,852,68751
4345,2017,PA,WYOMING,42,131,42131,Furanyl fentanyl,1,114,68751
4346,2017,PA,YORK,42,133,42133,Codeine,3,4012,68751
4347,2017,PA,YORK,42,133,42133,Furanyl fentanyl,29,4012,68751
4348,2017,PA,YORK,42,133,42133,Methadone,6,4012,68751
4349,2017,PA,SCHUYLKILL,42,107,42107,Acetyl fentanyl,4,1209,68751
4350,2017,PA,SCHUYLKILL,42,107,42107,Morphine,4,1209,68751
4351,2017,PA,SNYDER,42,109,42109,U-47700,1,208,68751
4352,2017,PA,SUSQUEHANNA,42,115,42115,Buprenorphine,4,249,68751
4353,2017,PA,SUSQUEHANNA,42,115,42115,Morphine,1,249,68751
4354,2017,PA,UNION,42,119,42119,Buprenorphine,3,148,68751
4355,2017,PA,UNION,42,119,42119,Fentanyl,9,148,68751
4356,2017,PA,WASHINGTON,42,125,42125,Acetyl fentanyl,2,789,68751
4357,2017,PA,WASHINGTON,42,125,42125,Furanyl fentanyl,12,789,68751
4358,2017,PA,WAYNE,42,127,42127,Methadone,1,43,68751
4359,2017,PA,WESTMORELAND,42,129,42129,Acryl fentanyl,2,852,68751
4360,2017,PA,WYOMING,42,131,42131,Heroin,20,114,68751
4361,2017,PA,YORK,42,133,42133,ANPP,1,4012,68751
