,YYYY,State,COUNTY,FIPS_State,FIPS_County,FIPS_Combined,SubstanceName,DrugReports,TotalDrugReportsCounty,TotalDrugReportsState
2877,2015,PA,PIKE,42,103,42103,Heroin,37,146,75351
2878,2015,PA,POTTER,42,105,42105,Oxycodone,2,140,75351
2879,2015,PA,SCHUYLKILL,42,107,42107,Heroin,386,1523,75351
2880,2015,PA,SCHUYLKILL,42,107,42107,Methadone,1,1523,75351
2881,2015,PA,MERCER,42,85,42085,Methadone,1,462,75351
2882,2015,PA,MIFFLIN,42,87,42087,Oxycodone,3,156,75351
2883,2015,PA,MONTGOMERY,42,91,42091,Hydrocodone,1,171,75351
2884,2015,PA,NORTHAMPTON,42,95,42095,Acetyl fentanyl,4,564,75351
2885,2015,PA,NORTHAMPTON,42,95,42095,Furanyl fentanyl,1,564,75351
2886,2015,PA,PERRY,42,99,42099,Fentanyl,3,164,75351
2887,2015,PA,PHILADELPHIA,42,101,42101,Oxymorphone,2,21387,75351
2888,2015,PA,PIKE,42,103,42103,Buprenorphine,3,146,75351
2889,2015,PA,SCHUYLKILL,42,107,42107,Fentanyl,27,1523,75351
2890,2015,PA,SCHUYLKILL,42,107,42107,Hydromorphone,3,1523,75351
2891,2015,PA,SCHUYLKILL,42,107,42107,Tramadol,8,1523,75351
2892,2015,PA,SOMERSET,42,111,42111,Buprenorphine,11,181,75351
2893,2015,PA,SOMERSET,42,111,42111,Morphine,1,181,75351
2894,2015,PA,SUSQUEHANNA,42,115,42115,Fentanyl,3,317,75351
2895,2015,PA,VENANGO,42,121,42121,Hydrocodone,1,277,75351
2896,2015,PA,NORTHAMPTON,42,95,42095,Oxycodone,12,564,75351
2897,2015,PA,NORTHAMPTON,42,95,42095,Oxymorphone,2,564,75351
2898,2015,PA,NORTHUMBERLAND,42,97,42097,Fentanyl,4,196,75351
2899,2015,PA,NORTHUMBERLAND,42,97,42097,Hydromorphone,2,196,75351
2900,2015,PA,NORTHUMBERLAND,42,97,42097,Methadone,1,196,75351
2901,2015,PA,PERRY,42,99,42099,Oxycodone,4,164,75351
2902,2015,PA,PHILADELPHIA,42,101,42101,Acetyldihydrocodeine,1,21387,75351
2903,2015,PA,PHILADELPHIA,42,101,42101,Fentanyl,166,21387,75351
2904,2015,PA,PHILADELPHIA,42,101,42101,Hydromorphone,5,21387,75351
2905,2015,PA,PHILADELPHIA,42,101,42101,Methadone,62,21387,75351
2906,2015,PA,SOMERSET,42,111,42111,Fentanyl,5,181,75351
2907,2015,PA,SOMERSET,42,111,42111,Heroin,56,181,75351
2908,2015,PA,SUSQUEHANNA,42,115,42115,Oxycodone,5,317,75351
2909,2015,PA,TIOGA,42,117,42117,Heroin,19,213,75351
2910,2015,PA,UNION,42,119,42119,Heroin,7,58,75351
2911,2015,PA,WASHINGTON,42,125,42125,Buprenorphine,32,1015,75351
2912,2015,PA,WESTMORELAND,42,129,42129,Oxycodone,15,1381,75351
2913,2015,PA,WESTMORELAND,42,129,42129,Oxymorphone,5,1381,75351
2914,2015,PA,MERCER,42,85,42085,Morphine,1,462,75351
2915,2015,PA,MIFFLIN,42,87,42087,Buprenorphine,6,156,75351
2916,2015,PA,MIFFLIN,42,87,42087,Hydrocodone,4,156,75351
2917,2015,PA,MONROE,42,89,42089,Oxycodone,16,925,75351
2918,2015,PA,MONTGOMERY,42,91,42091,Oxycodone,16,171,75351
2919,2015,PA,MONTGOMERY,42,91,42091,Tramadol,5,171,75351
2920,2015,PA,PERRY,42,99,42099,Buprenorphine,3,164,75351
2921,2015,PA,POTTER,42,105,42105,Hydromorphone,1,140,75351
2922,2015,PA,SCHUYLKILL,42,107,42107,Hydrocodone,25,1523,75351
2923,2015,PA,SCHUYLKILL,42,107,42107,Morphine,7,1523,75351
2924,2015,PA,SNYDER,42,109,42109,Heroin,6,64,75351
2925,2015,PA,SNYDER,42,109,42109,Methadone,1,64,75351
2926,2015,PA,SOMERSET,42,111,42111,Hydrocodone,1,181,75351
2927,2015,PA,SOMERSET,42,111,42111,Tramadol,1,181,75351
2928,2015,PA,SUSQUEHANNA,42,115,42115,Buprenorphine,2,317,75351
2929,2015,PA,SUSQUEHANNA,42,115,42115,Codeine,1,317,75351
2930,2015,PA,TIOGA,42,117,42117,Oxycodone,5,213,75351
2931,2015,PA,VENANGO,42,121,42121,Fentanyl,1,277,75351
2932,2015,PA,VENANGO,42,121,42121,Heroin,59,277,75351
2933,2015,PA,PHILADELPHIA,42,101,42101,Buprenorphine,132,21387,75351
2934,2015,PA,PHILADELPHIA,42,101,42101,Codeine,126,21387,75351
2935,2015,PA,PHILADELPHIA,42,101,42101,Morphine,24,21387,75351
2936,2015,PA,POTTER,42,105,42105,Fentanyl,5,140,75351
2937,2015,PA,POTTER,42,105,42105,Heroin,35,140,75351
2938,2015,PA,SCHUYLKILL,42,107,42107,Butyryl fentanyl,1,1523,75351
2939,2015,PA,SNYDER,42,109,42109,Buprenorphine,2,64,75351
2940,2015,PA,UNION,42,119,42119,Buprenorphine,4,58,75351
2941,2015,PA,WASHINGTON,42,125,42125,Hydromorphone,1,1015,75351
2942,2015,PA,WAYNE,42,127,42127,Oxycodone,1,99,75351
2943,2015,PA,WESTMORELAND,42,129,42129,Heroin,421,1381,75351
2944,2015,PA,WESTMORELAND,42,129,42129,Methadone,5,1381,75351
2945,2015,PA,WYOMING,42,131,42131,Buprenorphine,2,235,75351
2946,2015,PA,WYOMING,42,131,42131,Codeine,1,235,75351
2947,2015,PA,WYOMING,42,131,42131,Hydrocodone,2,235,75351
2948,2015,PA,YORK,42,133,42133,Acetyl fentanyl,1,3889,75351
2949,2015,PA,YORK,42,133,42133,Dextropropoxyphene,1,3889,75351
2950,2015,PA,YORK,42,133,42133,Oxymorphone,10,3889,75351
2954,2015,PA,SCHUYLKILL,42,107,42107,Oxycodone,42,1523,75351
2955,2015,PA,SCHUYLKILL,42,107,42107,Oxymorphone,3,1523,75351
2956,2015,PA,SNYDER,42,109,42109,Oxycodone,1,64,75351
2957,2015,PA,SUSQUEHANNA,42,115,42115,Heroin,33,317,75351
2958,2015,PA,TIOGA,42,117,42117,Oxymorphone,1,213,75351
2959,2015,PA,VENANGO,42,121,42121,Oxycodone,3,277,75351
2960,2015,PA,WASHINGTON,42,125,42125,Morphine,5,1015,75351
2961,2015,PA,WAYNE,42,127,42127,Buprenorphine,2,99,75351
2962,2015,PA,YORK,42,133,42133,Heroin,849,3889,75351
2963,2015,PA,YORK,42,133,42133,Oxycodone,77,3889,75351
2968,2015,PA,TIOGA,42,117,42117,Buprenorphine,3,213,75351
2969,2015,PA,TIOGA,42,117,42117,Hydrocodone,4,213,75351
2970,2015,PA,VENANGO,42,121,42121,Buprenorphine,13,277,75351
2971,2015,PA,VENANGO,42,121,42121,Morphine,1,277,75351
2972,2015,PA,WARREN,42,123,42123,Heroin,5,105,75351
2973,2015,PA,WAYNE,42,127,42127,Fentanyl,2,99,75351
2974,2015,PA,WAYNE,42,127,42127,Heroin,29,99,75351
2975,2015,PA,YORK,42,133,42133,Fentanyl,54,3889,75351
2976,2015,PA,YORK,42,133,42133,Hydrocodone,27,3889,75351
2977,2015,PA,YORK,42,133,42133,Propoxyphene,1,3889,75351
2988,2015,PA,SCHUYLKILL,42,107,42107,Acetyl fentanyl,2,1523,75351
2989,2015,PA,SNYDER,42,109,42109,Hydrocodone,1,64,75351
2990,2015,PA,TIOGA,42,117,42117,Acetyl fentanyl,1,213,75351
2991,2015,PA,TIOGA,42,117,42117,Hydromorphone,2,213,75351
2992,2015,PA,VENANGO,42,121,42121,Acetyl fentanyl,1,277,75351
2993,2015,PA,VENANGO,42,121,42121,Hydromorphone,1,277,75351
2994,2015,PA,WARREN,42,123,42123,Oxycodone,1,105,75351
2995,2015,PA,WESTMORELAND,42,129,42129,Hydrocodone,9,1381,75351
2996,2015,PA,YORK,42,133,42133,Butyryl fentanyl,1,3889,75351
2997,2015,PA,YORK,42,133,42133,Tramadol,20,3889,75351
3013,2015,PA,WARREN,42,123,42123,Buprenorphine,1,105,75351
3014,2015,PA,WARREN,42,123,42123,Fentanyl,3,105,75351
3015,2015,PA,WASHINGTON,42,125,42125,Oxycodone,20,1015,75351
3016,2015,PA,WASHINGTON,42,125,42125,Oxymorphone,3,1015,75351
3017,2015,PA,WESTMORELAND,42,129,42129,Buprenorphine,24,1381,75351
3018,2015,PA,WYOMING,42,131,42131,Acetyl fentanyl,1,235,75351
3019,2015,PA,WYOMING,42,131,42131,Heroin,27,235,75351
3020,2015,PA,WYOMING,42,131,42131,Oxycodone,5,235,75351
3021,2015,PA,YORK,42,133,42133,Hydromorphone,4,3889,75351
3022,2015,PA,YORK,42,133,42133,Methadone,11,3889,75351
3043,2015,PA,MCKEAN,42,83,42083,Buprenorphine,8,186,75351
3044,2015,PA,MCKEAN,42,83,42083,Codeine,1,186,75351
3045,2015,PA,MCKEAN,42,83,42083,Morphine,2,186,75351
3046,2015,PA,MIFFLIN,42,87,42087,Morphine,1,156,75351
3047,2015,PA,MONROE,42,89,42089,Acetyl fentanyl,14,925,75351
3048,2015,PA,MONROE,42,89,42089,Fentanyl,19,925,75351
3049,2015,PA,MONROE,42,89,42089,Heroin,234,925,75351
3050,2015,PA,MONROE,42,89,42089,Methadone,2,925,75351
3051,2015,PA,MONTGOMERY,42,91,42091,Fentanyl,2,171,75351
3052,2015,PA,MONTGOMERY,42,91,42091,Heroin,28,171,75351
3053,2015,PA,NORTHAMPTON,42,95,42095,Heroin,103,564,75351
3054,2015,PA,NORTHUMBERLAND,42,97,42097,Buprenorphine,5,196,75351
3055,2015,PA,PERRY,42,99,42099,Morphine,2,164,75351
3056,2015,PA,PERRY,42,99,42099,Tramadol,2,164,75351
3057,2015,PA,PHILADELPHIA,42,101,42101,Acetyl fentanyl,7,21387,75351
3058,2015,PA,PHILADELPHIA,42,101,42101,Heroin,4985,21387,75351
3059,2015,PA,PHILADELPHIA,42,101,42101,Oxycodone,1135,21387,75351
3060,2015,PA,SCHUYLKILL,42,107,42107,Buprenorphine,44,1523,75351
3061,2015,PA,SCHUYLKILL,42,107,42107,Codeine,1,1523,75351
3062,2015,PA,SCHUYLKILL,42,107,42107,Propoxyphene,1,1523,75351
3063,2015,PA,WASHINGTON,42,125,42125,Codeine,2,1015,75351
3064,2015,PA,WASHINGTON,42,125,42125,Hydrocodone,26,1015,75351
3065,2015,PA,WASHINGTON,42,125,42125,Methadone,3,1015,75351
3066,2015,PA,WASHINGTON,42,125,42125,Tramadol,4,1015,75351
3067,2015,PA,WESTMORELAND,42,129,42129,Acetyl fentanyl,2,1381,75351
3068,2015,PA,WYOMING,42,131,42131,Morphine,1,235,75351
3069,2015,PA,YORK,42,133,42133,Buprenorphine,56,3889,75351
3070,2015,PA,YORK,42,133,42133,Morphine,14,3889,75351
3134,2015,PA,SOMERSET,42,111,42111,Oxycodone,5,181,75351
3135,2015,PA,SUSQUEHANNA,42,115,42115,Hydrocodone,1,317,75351
3136,2015,PA,SUSQUEHANNA,42,115,42115,Morphine,2,317,75351
3137,2015,PA,WARREN,42,123,42123,Hydrocodone,4,105,75351
3138,2015,PA,WASHINGTON,42,125,42125,Acetyl fentanyl,3,1015,75351
3139,2015,PA,WASHINGTON,42,125,42125,Fentanyl,9,1015,75351
3140,2015,PA,WASHINGTON,42,125,42125,Heroin,382,1015,75351
3141,2015,PA,WESTMORELAND,42,129,42129,Fentanyl,40,1381,75351
3142,2015,PA,WESTMORELAND,42,129,42129,Morphine,6,1381,75351
3143,2015,PA,WYOMING,42,131,42131,Tramadol,1,235,75351
3144,2015,PA,YORK,42,133,42133,Methorphan,1,3889,75351
3164,2015,PA,YORK,42,133,42133,Codeine,3,3889,75351
