,YYYY,State,COUNTY,FIPS_State,FIPS_County,FIPS_Combined,SubstanceName,DrugReports,TotalDrugReportsCounty,TotalDrugReportsState
1901,2013,PA,PHILADELPHIA,42,101,42101,Meperidine,3,21761,72096
1902,2013,PA,PIKE,42,103,42103,Fentanyl,1,139,72096
1903,2013,PA,PIKE,42,103,42103,Hydrocodone,1,139,72096
1904,2013,PA,POTTER,42,105,42105,Oxycodone,2,154,72096
1905,2013,PA,SCHUYLKILL,42,107,42107,Fentanyl,1,956,72096
1906,2013,PA,SCHUYLKILL,42,107,42107,Heroin,130,956,72096
1907,2013,PA,SCHUYLKILL,42,107,42107,Methadone,2,956,72096
1908,2013,PA,SUSQUEHANNA,42,115,42115,Heroin,14,181,72096
1909,2013,PA,SUSQUEHANNA,42,115,42115,Methadone,1,181,72096
1910,2013,PA,TIOGA,42,117,42117,Buprenorphine,1,169,72096
1911,2013,PA,TIOGA,42,117,42117,Hydrocodone,3,169,72096
1912,2013,PA,TIOGA,42,117,42117,Morphine,2,169,72096
1913,2013,PA,MONTGOMERY,42,91,42091,Oxycodone,19,325,72096
1914,2013,PA,MONTOUR,42,93,42093,Oxycodone,4,118,72096
1915,2013,PA,NORTHUMBERLAND,42,97,42097,Morphine,3,181,72096
1916,2013,PA,PERRY,42,99,42099,Hydrocodone,4,341,72096
1917,2013,PA,PERRY,42,99,42099,Tramadol,3,341,72096
1918,2013,PA,PHILADELPHIA,42,101,42101,Acetylcodeine,1,21761,72096
1919,2013,PA,SCHUYLKILL,42,107,42107,Codeine,1,956,72096
1920,2013,PA,SCHUYLKILL,42,107,42107,Hydrocodone,23,956,72096
1921,2013,PA,SCHUYLKILL,42,107,42107,Tramadol,2,956,72096
1922,2013,PA,SOMERSET,42,111,42111,Morphine,3,269,72096
1923,2013,PA,SUSQUEHANNA,42,115,42115,Fentanyl,1,181,72096
1924,2013,PA,SUSQUEHANNA,42,115,42115,Hydrocodone,1,181,72096
1925,2013,PA,TIOGA,42,117,42117,Fentanyl,2,169,72096
1926,2013,PA,VENANGO,42,121,42121,Codeine,1,275,72096
1927,2013,PA,VENANGO,42,121,42121,Hydrocodone,3,275,72096
1928,2013,PA,VENANGO,42,121,42121,Tramadol,1,275,72096
1929,2013,PA,WARREN,42,123,42123,Buprenorphine,1,29,72096
1930,2013,PA,PHILADELPHIA,42,101,42101,Fentanyl,8,21761,72096
1931,2013,PA,PHILADELPHIA,42,101,42101,Oxymorphone,8,21761,72096
1932,2013,PA,PHILADELPHIA,42,101,42101,Tramadol,1,21761,72096
1933,2013,PA,POTTER,42,105,42105,Methadone,1,154,72096
1934,2013,PA,SCHUYLKILL,42,107,42107,Morphine,3,956,72096
1935,2013,PA,SNYDER,42,109,42109,Heroin,26,140,72096
1936,2013,PA,SNYDER,42,109,42109,Methadone,1,140,72096
1937,2013,PA,SOMERSET,42,111,42111,Fentanyl,1,269,72096
1938,2013,PA,SOMERSET,42,111,42111,Hydrocodone,2,269,72096
1939,2013,PA,SOMERSET,42,111,42111,Tramadol,3,269,72096
1940,2013,PA,SULLIVAN,42,113,42113,Buprenorphine,1,16,72096
1941,2013,PA,SUSQUEHANNA,42,115,42115,Buprenorphine,1,181,72096
1942,2013,PA,TIOGA,42,117,42117,Oxycodone,2,169,72096
1943,2013,PA,UNION,42,119,42119,Heroin,6,65,72096
1944,2013,PA,VENANGO,42,121,42121,Fentanyl,3,275,72096
1945,2013,PA,VENANGO,42,121,42121,Heroin,39,275,72096
1946,2013,PA,WASHINGTON,42,125,42125,Hydrocodone,18,975,72096
1947,2013,PA,WASHINGTON,42,125,42125,Oxycodone,20,975,72096
1948,2013,PA,WASHINGTON,42,125,42125,Oxymorphone,9,975,72096
1949,2013,PA,WASHINGTON,42,125,42125,Tramadol,1,975,72096
1950,2013,PA,NORTHUMBERLAND,42,97,42097,Fentanyl,3,181,72096
1951,2013,PA,NORTHUMBERLAND,42,97,42097,Heroin,33,181,72096
1952,2013,PA,PHILADELPHIA,42,101,42101,Morphine,29,21761,72096
1953,2013,PA,POTTER,42,105,42105,Hydrocodone,5,154,72096
1954,2013,PA,SCHUYLKILL,42,107,42107,Oxycodone,42,956,72096
1955,2013,PA,SCHUYLKILL,42,107,42107,Oxymorphone,1,956,72096
1956,2013,PA,VENANGO,42,121,42121,Hydromorphone,2,275,72096
1957,2013,PA,WARREN,42,123,42123,Oxycodone,2,29,72096
1958,2013,PA,WASHINGTON,42,125,42125,Hydromorphone,1,975,72096
1959,2013,PA,WAYNE,42,127,42127,Oxycodone,2,38,72096
1960,2013,PA,WESTMORELAND,42,129,42129,Heroin,552,1669,72096
1961,2013,PA,WESTMORELAND,42,129,42129,Methadone,6,1669,72096
1962,2013,PA,PIKE,42,103,42103,Oxycodone,4,139,72096
1963,2013,PA,POTTER,42,105,42105,Heroin,13,154,72096
1964,2013,PA,SCHUYLKILL,42,107,42107,Buprenorphine,15,956,72096
1965,2013,PA,SNYDER,42,109,42109,Buprenorphine,4,140,72096
1966,2013,PA,SOMERSET,42,111,42111,Oxycodone,8,269,72096
1967,2013,PA,SOMERSET,42,111,42111,Oxymorphone,6,269,72096
1968,2013,PA,VENANGO,42,121,42121,Buprenorphine,2,275,72096
1969,2013,PA,WASHINGTON,42,125,42125,Morphine,13,975,72096
1970,2013,PA,WAYNE,42,127,42127,Buprenorphine,2,38,72096
1971,2013,PA,YORK,42,133,42133,Heroin,671,3872,72096
1972,2013,PA,YORK,42,133,42133,Propoxyphene,1,3872,72096
1976,2013,PA,SNYDER,42,109,42109,Morphine,7,140,72096
1977,2013,PA,SOMERSET,42,111,42111,Heroin,69,269,72096
1978,2013,PA,SUSQUEHANNA,42,115,42115,Oxycodone,3,181,72096
1979,2013,PA,TIOGA,42,117,42117,Heroin,28,169,72096
1980,2013,PA,VENANGO,42,121,42121,Morphine,5,275,72096
1981,2013,PA,WASHINGTON,42,125,42125,Buprenorphine,11,975,72096
1982,2013,PA,WESTMORELAND,42,129,42129,Buprenorphine,25,1669,72096
1983,2013,PA,WYOMING,42,131,42131,Hydrocodone,4,114,72096
1984,2013,PA,WYOMING,42,131,42131,Oxycodone,5,114,72096
1985,2013,PA,YORK,42,133,42133,Oxymorphone,4,3872,72096
1993,2013,PA,MCKEAN,42,83,42083,Buprenorphine,12,314,72096
1994,2013,PA,MIFFLIN,42,87,42087,Morphine,2,102,72096
1995,2013,PA,NORTHAMPTON,42,95,42095,Heroin,180,1048,72096
1996,2013,PA,NORTHAMPTON,42,95,42095,Tramadol,2,1048,72096
1997,2013,PA,PERRY,42,99,42099,Morphine,2,341,72096
1998,2013,PA,PHILADELPHIA,42,101,42101,Heroin,3519,21761,72096
1999,2013,PA,PHILADELPHIA,42,101,42101,Propoxyphene,1,21761,72096
2000,2013,PA,SNYDER,42,109,42109,Oxycodone,3,140,72096
2001,2013,PA,SOMERSET,42,111,42111,Buprenorphine,9,269,72096
2002,2013,PA,WARREN,42,123,42123,Heroin,4,29,72096
2003,2013,PA,WASHINGTON,42,125,42125,Methadone,2,975,72096
2004,2013,PA,WESTMORELAND,42,129,42129,Oxycodone,64,1669,72096
2005,2013,PA,WESTMORELAND,42,129,42129,Oxymorphone,3,1669,72096
2006,2013,PA,YORK,42,133,42133,Buprenorphine,41,3872,72096
2007,2013,PA,YORK,42,133,42133,Codeine,4,3872,72096
2008,2013,PA,YORK,42,133,42133,Hydrocodone,30,3872,72096
2023,2013,PA,SULLIVAN,42,113,42113,Oxycodone,1,16,72096
2024,2013,PA,UNION,42,119,42119,Tramadol,1,65,72096
2025,2013,PA,WASHINGTON,42,125,42125,Heroin,281,975,72096
2026,2013,PA,WESTMORELAND,42,129,42129,Hydrocodone,20,1669,72096
2027,2013,PA,WESTMORELAND,42,129,42129,Tramadol,3,1669,72096
2028,2013,PA,WYOMING,42,131,42131,Buprenorphine,2,114,72096
2029,2013,PA,YORK,42,133,42133,Hydromorphone,4,3872,72096
2030,2013,PA,YORK,42,133,42133,Tramadol,5,3872,72096
2048,2013,PA,WYOMING,42,131,42131,Heroin,17,114,72096
2049,2013,PA,YORK,42,133,42133,Methadone,15,3872,72096
2065,2013,PA,WAYNE,42,127,42127,Heroin,14,38,72096
2066,2013,PA,WESTMORELAND,42,129,42129,Fentanyl,2,1669,72096
2067,2013,PA,WESTMORELAND,42,129,42129,Methorphan,2,1669,72096
2068,2013,PA,YORK,42,133,42133,Fentanyl,3,3872,72096
2069,2013,PA,YORK,42,133,42133,Morphine,13,3872,72096
2090,2013,PA,VENANGO,42,121,42121,Oxycodone,16,275,72096
2091,2013,PA,WASHINGTON,42,125,42125,Propoxyphene,1,975,72096
2092,2013,PA,WESTMORELAND,42,129,42129,Hydromorphone,1,1669,72096
2093,2013,PA,WESTMORELAND,42,129,42129,Morphine,14,1669,72096
2094,2013,PA,WYOMING,42,131,42131,Fentanyl,1,114,72096
2095,2013,PA,WYOMING,42,131,42131,Tramadol,1,114,72096
2096,2013,PA,YORK,42,133,42133,Oxycodone,100,3872,72096
