,YYYY,State,COUNTY,FIPS_State,FIPS_County,FIPS_Combined,SubstanceName,DrugReports,TotalDrugReportsCounty,TotalDrugReportsState
2394,2014,PA,NORTHUMBERLAND,42,97,42097,Buprenorphine,3,362,77318
2395,2014,PA,NORTHUMBERLAND,42,97,42097,Codeine,2,362,77318
2396,2014,PA,PERRY,42,99,42099,Buprenorphine,2,378,77318
2397,2014,PA,PERRY,42,99,42099,Hydrocodone,2,378,77318
2398,2014,PA,PHILADELPHIA,42,101,42101,Oxymorphone,8,17597,77318
2399,2014,PA,PERRY,42,99,42099,Fentanyl,1,378,77318
2400,2014,PA,PERRY,42,99,42099,Hydromorphone,1,378,77318
2401,2014,PA,POTTER,42,105,42105,Morphine,1,167,77318
2402,2014,PA,SCHUYLKILL,42,107,42107,Hydrocodone,26,1183,77318
2403,2014,PA,SCHUYLKILL,42,107,42107,Tramadol,5,1183,77318
2404,2014,PA,SNYDER,42,109,42109,Fentanyl,3,68,77318
2405,2014,PA,SOMERSET,42,111,42111,Buprenorphine,14,212,77318
2406,2014,PA,SUSQUEHANNA,42,115,42115,Fentanyl,2,348,77318
2407,2014,PA,VENANGO,42,121,42121,Hydrocodone,3,250,77318
2408,2014,PA,WASHINGTON,42,125,42125,Codeine,1,1040,77318
2409,2014,PA,WAYNE,42,127,42127,Heroin,44,118,77318
2410,2014,PA,PHILADELPHIA,42,101,42101,Morphine,18,17597,77318
2411,2014,PA,POTTER,42,105,42105,Fentanyl,1,167,77318
2412,2014,PA,POTTER,42,105,42105,Heroin,14,167,77318
2413,2014,PA,SCHUYLKILL,42,107,42107,Oxymorphone,3,1183,77318
2414,2014,PA,SNYDER,42,109,42109,Morphine,2,68,77318
2415,2014,PA,UNION,42,119,42119,Buprenorphine,4,55,77318
2416,2014,PA,WARREN,42,123,42123,Oxycodone,3,141,77318
2417,2014,PA,WASHINGTON,42,125,42125,Hydromorphone,2,1040,77318
2418,2014,PA,WAYNE,42,127,42127,Oxycodone,1,118,77318
2419,2014,PA,WAYNE,42,127,42127,Oxymorphone,2,118,77318
2420,2014,PA,WESTMORELAND,42,129,42129,Heroin,555,1579,77318
2421,2014,PA,WESTMORELAND,42,129,42129,Methadone,6,1579,77318
2422,2014,PA,WYOMING,42,131,42131,Buprenorphine,4,195,77318
2425,2014,PA,SCHUYLKILL,42,107,42107,Oxycodone,43,1183,77318
2426,2014,PA,SNYDER,42,109,42109,Buprenorphine,1,68,77318
2427,2014,PA,SOMERSET,42,111,42111,Heroin,86,212,77318
2428,2014,PA,SUSQUEHANNA,42,115,42115,Oxycodone,9,348,77318
2429,2014,PA,WYOMING,42,131,42131,Hydrocodone,6,195,77318
2430,2014,PA,YORK,42,133,42133,Oxymorphone,3,3837,77318
2436,2014,PA,SCHUYLKILL,42,107,42107,Codeine,1,1183,77318
2437,2014,PA,SCHUYLKILL,42,107,42107,Morphine,4,1183,77318
2438,2014,PA,SNYDER,42,109,42109,Oxycodone,3,68,77318
2439,2014,PA,SUSQUEHANNA,42,115,42115,Buprenorphine,3,348,77318
2440,2014,PA,SUSQUEHANNA,42,115,42115,Hydrocodone,6,348,77318
2441,2014,PA,VENANGO,42,121,42121,Fentanyl,1,250,77318
2442,2014,PA,VENANGO,42,121,42121,Oxycodone,6,250,77318
2443,2014,PA,WASHINGTON,42,125,42125,Heroin,398,1040,77318
2444,2014,PA,WASHINGTON,42,125,42125,Tramadol,4,1040,77318
2445,2014,PA,WESTMORELAND,42,129,42129,Buprenorphine,23,1579,77318
2446,2014,PA,WYOMING,42,131,42131,Fentanyl,1,195,77318
2447,2014,PA,WYOMING,42,131,42131,Heroin,58,195,77318
2448,2014,PA,WYOMING,42,131,42131,Tramadol,1,195,77318
2449,2014,PA,YORK,42,133,42133,Oxycodone,97,3837,77318
2453,2014,PA,SUSQUEHANNA,42,115,42115,Methadone,1,348,77318
2454,2014,PA,TIOGA,42,117,42117,Buprenorphine,2,112,77318
2455,2014,PA,TIOGA,42,117,42117,Hydrocodone,2,112,77318
2456,2014,PA,VENANGO,42,121,42121,Morphine,1,250,77318
2457,2014,PA,WARREN,42,123,42123,Heroin,18,141,77318
2458,2014,PA,WARREN,42,123,42123,Methadone,1,141,77318
2459,2014,PA,WASHINGTON,42,125,42125,Methadone,2,1040,77318
2460,2014,PA,WAYNE,42,127,42127,Fentanyl,1,118,77318
2461,2014,PA,WESTMORELAND,42,129,42129,Methorphan,1,1579,77318
2462,2014,PA,WESTMORELAND,42,129,42129,Oxycodone,51,1579,77318
2463,2014,PA,WESTMORELAND,42,129,42129,Oxymorphone,3,1579,77318
2464,2014,PA,YORK,42,133,42133,Hydrocodone,21,3837,77318
2472,2014,PA,SCHUYLKILL,42,107,42107,Hydromorphone,2,1183,77318
2473,2014,PA,SULLIVAN,42,113,42113,Heroin,4,20,77318
2474,2014,PA,SUSQUEHANNA,42,115,42115,Tramadol,1,348,77318
2475,2014,PA,TIOGA,42,117,42117,Fentanyl,1,112,77318
2476,2014,PA,UNION,42,119,42119,Fentanyl,1,55,77318
2477,2014,PA,WASHINGTON,42,125,42125,Hydrocodone,19,1040,77318
2478,2014,PA,WESTMORELAND,42,129,42129,Fentanyl,11,1579,77318
2479,2014,PA,WESTMORELAND,42,129,42129,Hydrocodone,21,1579,77318
2480,2014,PA,WESTMORELAND,42,129,42129,Tramadol,2,1579,77318
2481,2014,PA,YORK,42,133,42133,Buprenorphine,40,3837,77318
2497,2014,PA,LANCASTER,42,71,42071,Tramadol,3,1659,77318
2498,2014,PA,LEBANON,42,75,42075,Codeine,1,1689,77318
2499,2014,PA,LUZERNE,42,79,42079,Heroin,978,2467,77318
2500,2014,PA,LYCOMING,42,81,42081,Oxycodone,18,665,77318
2501,2014,PA,LYCOMING,42,81,42081,Oxymorphone,1,665,77318
2502,2014,PA,MCKEAN,42,83,42083,Buprenorphine,13,179,77318
2503,2014,PA,MCKEAN,42,83,42083,Hydrocodone,5,179,77318
2504,2014,PA,MERCER,42,85,42085,Methorphan,1,490,77318
2505,2014,PA,MIFFLIN,42,87,42087,Buprenorphine,3,179,77318
2506,2014,PA,MONROE,42,89,42089,Fentanyl,1,891,77318
2507,2014,PA,MONROE,42,89,42089,Oxycodone,40,891,77318
2508,2014,PA,MONROE,42,89,42089,Oxymorphone,1,891,77318
2509,2014,PA,MONTGOMERY,42,91,42091,Oxycodone,8,191,77318
2510,2014,PA,NORTHAMPTON,42,95,42095,Oxycodone,18,682,77318
2511,2014,PA,PERRY,42,99,42099,Morphine,2,378,77318
2512,2014,PA,PHILADELPHIA,42,101,42101,ANPP,1,17597,77318
2513,2014,PA,PHILADELPHIA,42,101,42101,Fentanyl,29,17597,77318
2514,2014,PA,PHILADELPHIA,42,101,42101,Heroin,3297,17597,77318
2515,2014,PA,PHILADELPHIA,42,101,42101,Propoxyphene,2,17597,77318
2516,2014,PA,PHILADELPHIA,42,101,42101,Tramadol,2,17597,77318
2517,2014,PA,YORK,42,133,42133,Fentanyl,50,3837,77318
2518,2014,PA,YORK,42,133,42133,Morphine,10,3837,77318
2519,2014,PA,YORK,42,133,42133,Tramadol,8,3837,77318
2549,2014,PA,SCHUYLKILL,42,107,42107,Buprenorphine,21,1183,77318
2550,2014,PA,SNYDER,42,109,42109,Heroin,8,68,77318
2551,2014,PA,SOMERSET,42,111,42111,Fentanyl,2,212,77318
2552,2014,PA,SOMERSET,42,111,42111,Hydrocodone,1,212,77318
2553,2014,PA,SUSQUEHANNA,42,115,42115,Codeine,4,348,77318
2554,2014,PA,TIOGA,42,117,42117,Oxycodone,1,112,77318
2555,2014,PA,UNION,42,119,42119,Heroin,3,55,77318
2556,2014,PA,VENANGO,42,121,42121,Heroin,34,250,77318
2557,2014,PA,WARREN,42,123,42123,Buprenorphine,3,141,77318
2558,2014,PA,WARREN,42,123,42123,Hydrocodone,3,141,77318
2559,2014,PA,WASHINGTON,42,125,42125,Fentanyl,8,1040,77318
2560,2014,PA,WASHINGTON,42,125,42125,Oxycodone,24,1040,77318
2561,2014,PA,WASHINGTON,42,125,42125,Oxymorphone,2,1040,77318
2562,2014,PA,WESTMORELAND,42,129,42129,Morphine,5,1579,77318
2563,2014,PA,YORK,42,133,42133,Methadone,11,3837,77318
2601,2014,PA,WYOMING,42,131,42131,Oxycodone,9,195,77318
2602,2014,PA,YORK,42,133,42133,Codeine,4,3837,77318
2603,2014,PA,YORK,42,133,42133,Heroin,720,3837,77318
